id_institution_subnet,model,test_SMAPE,test_R2,test_RMSE,normal_SMAPE,normal_R2
443,MA-168,123.54043483340418,-0.09634233561221706,246717634.2061917,123.0157032298429,-0.1075764819263254
444,Mean,112.5678821246118,-0.13360707465965316,305088296.2792924,111.33118190579528,-0.14751588160549423
444,SN-24,78.03116535779834,-0.09815760167821752,300280140.19608873,76.02928588814254,-0.108649361907871
444,SN-168,75.52590430782395,0.09219073722162485,273018187.2281632,70.45646222759956,0.19270378862433346
444,MA-24,105.09058159540868,-0.06586407235642056,295832024.503722,103.47486008549048,-0.07758743060169815
444,MA-168,111.39564869431513,-0.12121009319739007,303415507.1312329,109.62611002467264,-0.1355056891714146
445,Mean,120.67941921601819,-0.19517055510056536,542154124.1330513,119.15456137179518,-0.19802524359246587
445,SN-24,96.42421030349884,-0.4580729850063059,598821596.7654153,95.2786212837011,-0.46253997436771166
445,SN-168,82.92686954328333,-0.1385327250852333,529152171.02846736,80.29619355835503,-0.13818601217529403
445,MA-24,113.32234520903421,-0.11472657542662401,523590792.4634109,111.77486856128303,-0.11230016910005225
445,MA-168,121.42550322058565,-0.17569132243465724,537717882.3459921,119.89697045639976,-0.17405276874351916
446,Mean,111.7026900412338,-0.061823211005116674,252201635.9203832,109.11362805668061,-0.06059012439621925
446,SN-24,102.41533130234255,-0.7385423693640765,322711492.27900773,102.68831546293045,-0.745832454612559
446,SN-168,103.4370906619159,-0.8424385835393586,332214284.27293706,102.53346793304179,-0.8020141235356317
446,MA-24,100.01446116569672,-0.017057462980525795,246828064.3699626,99.24268065742304,-0.018217212913188785
446,MA-168,106.14860944308802,-0.05015221880148757,250811773.53911093,105.14642351392797,-0.0474290978784111
447,Mean,80.62678307749441,-0.22157135825179997,490386805.6134674,78.5816196274568,-0.2614397308989751
447,SN-24,78.54712875878019,-0.3525814705625132,516013510.4063836,75.46415284458836,-0.3986504535130637
447,SN-168,82.7239339368984,-0.41196500264461866,527219326.4464335,77.93064086016912,-0.45013880145034735
447,MA-24,73.77858802067468,-0.005857743382756242,444987321.78182495,71.13607483271339,-0.036268832003354845
447,MA-168,74.76959964055658,-0.03317738225960154,450989884.4740574,70.8077837977052,-0.05629843754088659
448,Mean,110.64247009902427,-0.057250217593573405,645563880.326336,109.69923088291334,-0.061381496147248304
448,SN-24,97.20333734409769,-0.8996624074102433,865343520.2977567,96.3329837384591,-0.9080100240325295
448,SN-168,92.16557867508415,-0.8636396138703073,857099611.8464303,91.19409360119262,-0.9130813083776488
448,MA-24,106.85230380824638,-0.048702114716969724,642948820.0708699,105.23069196566426,-0.04978116810254596
448,MA-168,111.69765212465543,-0.0689386099740068,649122575.9245709,110.45482046372612,-0.07140568011523385
449,Mean,148.1561824146176,-0.0009311408587662218,328407038.75163925,142.47967834629898,-0.0001254404383612684
449,SN-24,72.12629956422947,-0.5300775922412466,406038377.5061429,74.04816007656511,-0.5484636004745842
449,SN-168,89.44944168444675,-0.6423158037220928,420667240.11796683,89.78612976581938,-0.6619720756292813
449,MA-24,72.65751083845424,0.059218381525873776,318386590.2082693,77.22706750341712,0.04790783537226462
449,MA-168,83.03408349944374,0.025873556118467644,323979866.9175528,87.20747696454406,0.014165230446806065
450,Mean,107.72175830369524,-0.13227011417003687,554041386.0585862,108.39233496721931,-0.1621893588587111
450,SN-24,86.37365834449251,0.4757689789268793,376988882.6578213,85.03263372958746,0.47543503809795573
450,SN-168,86.48951499650737,0.3624680916641746,415736492.6966303,83.07257532986797,0.46502473969363745
450,MA-24,89.79388285945065,0.05168890984412422,507040441.05478895,87.14065195960981,0.02817273362115913
450,MA-168,101.8543467820775,-0.08779701427881603,543051623.1274636,100.21007879978139,-0.11748969883146398
451,Mean,132.25315370386025,-0.022148323772469114,1011351340.2794844,131.4752472099695,-0.024321294137233718
451,SN-24,100.16279582946251,-0.20056278249206327,1096068084.3070772,99.20800087133331,-0.20288499015038508
451,SN-168,95.50519443580151,-0.8152679990042162,1347769021.1558037,92.91178202544893,-0.8184205232515183
451,MA-24,107.3518672264571,0.006728514780792061,996963085.3195442,106.30962931987253,0.004607303814386232
451,MA-168,130.442515775406,-0.010816603123934287,1005729704.5680277,129.18002244094913,-0.012928384656148095
452,Mean,38.52435410233316,-0.07523245523489153,116403.77153600569,36.461934671622274,-0.14314286582611802
452,SN-24,32.919734326802406,0.11530436282206147,105587.57417055716,31.0504433390971,0.07153587805217587
452,SN-168,32.25276076581847,0.3141150729103006,92969.71485716083,28.895241079197724,0.39658877018370764
452,MA-24,31.939807803160882,0.2798810826016188,95261.62365554253,31.025389306410396,0.21930069323196522
452,MA-168,36.01289455544542,0.13125593791989643,104631.34162726767,33.794506341479945,0.08731063402900674
453,Mean,99.97915565116098,-0.11341217293585792,349660987.6690804,97.52528809701475,-0.1276801579117257
453,SN-24,81.56577290075113,-0.34397931629716627,384162960.807729,79.00324714022997,-0.3499342551801996
453,SN-168,76.08227794623264,-0.10903859784555214,348973563.3022987,72.32100825290843,0.014058535331483712
453,MA-24,90.4715087805344,-0.07139664875838037,343000173.0836276,88.8084221698641,-0.07802738004550624
453,MA-168,98.52289571108062,-0.12297525382019647,351159393.65838206,96.77906101511698,-0.1325231516068881
454,Mean,115.75612423295397,-0.13653855201652854,343422124.6251428,113.33925289327547,-0.13739730144984774
454,SN-24,87.21716503858256,-0.4127196916747522,382881324.9931747,86.03306616026615,-0.4225097309104686
454,SN-168,80.13858287586314,-0.2630836564133119,362036404.0841659,76.35967257703395,-0.2787789269211096
454,MA-24,105.65694214321088,-0.08284891482937695,335212432.55376863,103.13655179489638,-0.08044133936818154
454,MA-168,113.48589949787211,-0.1345421246313554,343120366.8518602,111.56227844595125,-0.13279485124220947
455,Mean,140.9503755459292,-0.12833306643032105,200288075.86296692,138.46787447895676,-0.13304969444508452
455,SN-24,100.02812149209647,-0.08466404241617531,196374032.40780303,99.50960481088887,-0.010676690463675031
455,SN-168,94.75831995565474,-0.01154170673148669,189639295.59663853,93.94550190080227,0.0603483388019832
455,MA-24,125.80734065931442,-0.11363179603587814,198979001.7413458,123.21098992752194,-0.11393989496723211
455,MA-168,133.60009007895513,-0.1354703034831768,200920535.40431792,131.74829334235892,-0.1391342020778874
456,Mean,141.49029106421048,-0.2738191470631306,669418607.1024767,141.5940913320739,-0.2708987043256299
456,SN-24,104.08253053670538,-0.2584837578708046,665376871.850137,102.40866808029293,-0.24184724293253934
456,SN-168,99.31466139813396,-0.22084963864417517,655352533.9823147,99.54840016029034,-0.16619680659834857
456,MA-24,95.28797027478451,0.17547111822652572,538575793.4233062,93.92593581111906,0.19562976393369047
456,MA-168,135.7605862639217,-0.25874072087659483,665444798.2389623,133.8089047551081,-0.2487412658504462
457,Mean,45.90136649822686,-0.0032085381206896635,362274.3303164497,39.963505105543824,-0.0012290810724813195
457,SN-24,47.18444828660785,-0.9670434323854558,507281.3863765201,45.13814596833327,-0.9778399879867523
457,SN-168,53.30685495400074,-0.13603454607943632,385511.8406456554,47.980438051397286,-0.13713314983979452
457,MA-24,34.88624007028452,0.006670953155568093,360486.09725148673,33.19073782336855,0.001034070349940297
457,MA-168,38.435281587837515,0.004217137044008612,360931.0761760222,34.770782093141364,0.00018479528307913107
458,Mean,57.35998965343263,-0.001512476193479051,758865044.815176,51.68163916473,-0.02247679264332625
458,SN-24,60.30019345826132,-0.30707049257069685,866933673.0261997,58.505604114622855,-0.4267285293621057
458,SN-168,65.55452528693698,-0.5053512254540609,930369119.3471047,61.266619026700354,-0.5210400872339234
458,MA-24,54.200434491600866,0.05170877570605681,738426429.5906729,53.15576052762292,-0.052669023911232404
458,MA-168,56.99608927817914,-0.03671550689506997,772086864.7712812,54.86621897158277,-0.12915401414264105
459,Mean,57.882747378407274,-0.8439108515097296,2205.333129148099,53.63112796296895,-0.7108195394295136
459,SN-24,46.879999511611544,-0.5757396468468938,2038.667843411194,45.272375606579075,-0.6457129502268122
459,SN-168,51.65226146355755,-0.8952370151076967,2235.8157256391414,48.434377094055186,-0.9542164860718976
459,MA-24,35.40706453036317,0.14469424829332234,1501.9827254590668,34.44289819404927,0.088989688533055
459,MA-168,39.37784672600352,0.00031085489437354674,1623.815676259423,37.12247387801668,-0.037061368553145124
460,Mean,80.63686819393621,-0.10919890485597628,306195904.8442526,79.72726856772371,-0.12456083507818483
460,SN-24,74.00395268835625,-0.2798300258387161,328905252.7404002,73.3423221337446,-0.2878521852177527
460,SN-168,65.62890649221332,-0.19958911068577367,318427758.2158755,62.8791697015334,-0.18882669416913433
460,MA-24,74.6544803567624,0.0015515703130778435,290507588.3610227,74.90616835650575,-0.007145159451098282
460,MA-168,80.06193553272608,-0.0735390007954233,301233713.2334458,79.89819111771014,-0.08482888836247282
461,Mean,82.7884040708994,-0.009182593855542542,667341.0963867181,78.35344374058056,-0.010670825775832338
461,SN-24,95.41712234804575,-0.9865545313938651,936296.1560291568,93.47713444044415,-0.9849320069089216
461,SN-168,97.76480790358214,-1.0106100071914668,941947.9705592742,94.42985421053521,-1.0224445786232095
461,MA-24,76.15517665120161,-0.008044391932632289,666964.6614314861,73.96255781831323,-0.009344804634660031
461,MA-168,77.03681979020458,-0.012273558270530449,668362.2944124225,74.93526365170526,-0.012719505634832151
462,Mean,91.56343806501656,-0.008058969691119078,504395.35771074676,88.86000701206683,-0.008003232648168712
462,SN-24,95.55044436344258,-0.9436297019410416,700381.8374057399,93.45917959573173,-0.9224132176500344
462,SN-168,99.32390334248308,-0.9946434944815452,709513.6484181603,96.05480699154458,-0.9895394233720365
462,MA-24,79.6344857481304,-0.007549325835387366,504267.8381401969,77.46536158130259,-0.0073271827784411325
462,MA-168,81.55039320316816,-0.007774627771733655,504324.21561315784,78.23464013189032,-0.007510041594877004
463,Mean,123.16374862703101,-0.1257194198741749,445517668.24651927,122.43021413982275,-0.14235247477131874
463,SN-24,94.85035790245126,-0.7944306447139762,562487908.9853692,94.02243207662329,-0.8193505468686308
463,SN-168,93.64857922863197,-0.7280625438815329,551987929.8015608,91.89971427088754,-0.7685453686607835
463,MA-24,97.18021196988097,-0.008572482224187494,421699814.66557354,94.4272377277404,-0.01926718540130512
463,MA-168,103.81801420037505,-0.03599211914439948,427393663.0737365,101.28989518548694,-0.04714327974369792
464,Mean,43.60840801696414,-0.0584779367073216,165242494.6018171,38.88725477297055,-0.025953006071624873
464,SN-24,34.609436810325136,-0.6528000531253484,206486183.3180601,33.716322658644884,-0.7172201723709748
464,SN-168,39.46921736434108,-0.7736679983709853,213903062.7111752,36.47476861244394,-0.7994263712719585
464,MA-24,29.059702743180914,0.1361616545636718,149278436.2244713,28.776701266886167,0.10076386301930573
464,MA-168,31.515508685674547,0.021548522078358112,158873142.0024193,30.372476796968982,-0.012357411238508309
465,Mean,112.23259764399822,-0.031273231827341874,211422948.19575828,111.29265614919804,-0.0382757599135124
465,SN-24,100.7914078017576,-0.8163426155054494,280584798.5817351,100.56054600643363,-0.8293235141068049
465,SN-168,99.02542948216714,-1.0804112950898852,300289297.18656343,97.03020978496542,-1.0467837438118126
465,MA-24,98.3992415643737,-0.012101882122911078,209448554.87918907,97.68431881574394,-0.018682380336117133
465,MA-168,102.83094396245356,-0.04039158742935922,212355575.41277012,102.35171539885326,-0.0473781770814814
466,Mean,66.22867722521612,-0.0055380235980551085,44104.03164538894,63.23296328095479,-0.006200720338948473
466,SN-24,77.39705366344984,-0.864908233872725,60063.10442842831,75.56977856160543,-0.8663803721417656
466,SN-168,78.11408244862064,-1.0004908612669947,62208.156014303764,76.39706018060389,-1.0022849369927878
466,MA-24,61.4230936250436,-0.004127432856622759,44073.08573837044,60.447456480082465,-0.004840415299663059
466,MA-168,62.791511056568005,-0.004512300409749592,44081.5312180337,61.438310963532494,-0.005112444974902264
467,Mean,80.51039273295825,-0.07683819305974571,79101590.77930145,76.31966080943387,-0.07429050453204233
467,SN-24,88.10604923058223,-0.7665050005886187,101313525.41006415,84.54268613081189,-0.7825079934783217
467,SN-168,85.68138239328451,-0.6332758532050551,97418124.19414574,82.90013317694633,-0.5904428435108753
467,MA-24,76.4435466510709,-0.026560647403046422,77232892.1288963,72.91849635867538,-0.027373865962141863
467,MA-168,78.72232277411196,-0.05871325416625606,78433061.49360846,75.0607883938999,-0.05412601080804169
468,Mean,128.99929148755334,-0.09378375935851335,326090815.85275835,127.43454504152088,-0.10096686385157372
468,SN-24,98.08524998108372,-0.04401260746646751,318585278.51185185,97.48831658269621,-0.047293764626871404
468,SN-168,94.55275391962903,0.20059623087856904,278776350.1413384,91.31753665917867,0.22894795696612902
468,MA-24,110.78547655808948,-0.08240607038868553,324390361.46416754,109.85195353782433,-0.08592669476738446
468,MA-168,114.86715722029517,-0.12231496212214243,330316454.5552542,114.06556374331981,-0.12695775594173675
469,Mean,86.46797193069506,-0.0019607202184541705,877707085.3477292,81.65471261850175,-0.006964998483601104
469,SN-24,87.32567249425848,-0.8503799555604141,1192764524.4856515,88.3886089132821,-0.856782138295382
469,SN-168,85.11685472995289,-0.5788655784324941,1101784946.554883,83.40739859991217,-0.5761461681522493
469,MA-24,75.36163939731124,-0.05031028918046476,898634455.0618103,75.29605898492512,-0.06713899672094836
469,MA-168,79.22350217333442,-0.05669764541854505,901362790.7891399,78.13753039065195,-0.07119675897231303
470,Mean,92.05273418717982,-0.19642118856770208,202924822.78560182,94.06150124409236,-0.19628334661669933
470,SN-24,67.83514548098746,-0.09176832032255788,193846681.9472937,69.026723839189,-0.08517336505649276
470,SN-168,75.29712282446344,0.1050951311373628,175501795.0990212,77.21315579369845,0.1011967996464902
470,MA-24,82.3328834533246,-0.055532931351244263,190602688.04599166,82.1960540659691,-0.054315783977527454
470,MA-168,89.04949015756799,-0.10746552670923726,195235251.2446352,88.94074086698919,-0.10811593420883114
471,Mean,176.41085899912056,-0.18960429723909278,233222384.15200815,175.97677086690942,-0.17539882804278006
471,SN-24,87.60629513764233,-0.06982786855088308,221169849.26835042,87.5283007371324,-0.06629847881359385
471,SN-168,89.1369071327818,0.07527264174494863,205624955.72013605,89.01419534048009,0.08691653089618534
471,MA-24,94.73269928415455,-0.015138028390343727,215442568.049954,93.63413052949275,-0.0011154820328174164
471,MA-168,100.61664800413337,-0.05699386336773027,219839233.66093612,98.98897803376445,-0.04530545347867254
472,Mean,199.9999999969663,-1.1580836512237345,1494.047292636914,199.9999999972825,-1.4137494205684424
472,SN-24,65.1255170689448,-0.9187193160859479,1408.7564950421638,63.867579365555216,-0.9897271116888802
472,SN-168,74.93189328075437,-1.0305648386652453,1449.234413861533,75.60482713201013,-1.299852289414209
472,MA-24,48.43441522598999,0.010242301730320591,1011.799945529935,47.21889963537246,-0.0022003656280644712
472,MA-168,56.89655096548114,-0.1189765860357408,1075.8227084967816,57.06213436548022,-0.16006843021646544
473,Mean,56.725397100757725,-0.010965493882978183,216316168.45189184,54.395346996834974,-0.02353443342155237
473,SN-24,64.28510767689028,-0.6734208398130921,278306533.6028665,63.556324955387836,-0.7201905222959566
473,SN-168,66.37133998626365,-0.7023698892434351,280703469.16980773,64.16405815448246,-0.5591363133976945
473,MA-24,55.08253470659129,-0.0016852416911019574,215321032.2123435,53.481578418791045,-0.020068154947249006
473,MA-168,56.32100876802137,-0.04527587036905589,219956235.40416256,54.3232107744863,-0.06549277005040888
474,Mean,129.3300045330212,-0.23278089087163134,376465364.49139243,129.0519381130436,-0.2319800379376309
474,SN-24,104.01908060404365,-0.4430943769191502,407314102.30464053,103.21647320947156,-0.43256430857137973
474,SN-168,97.38529570710939,-0.2809415372549997,383748538.0388594,97.23170335721763,-0.25542775581826804
474,MA-24,102.46038827254242,-0.0077801211726666875,340380736.2261404,101.05090072115956,-0.003960529925091549
474,MA-168,127.48971011395085,-0.19676785719552692,370925796.3494071,126.8809778641661,-0.1972193835466325
475,Mean,116.86036940563889,-0.12269413979476296,145048161.47997186,112.62119209587833,-0.1302115053325541
475,SN-24,78.46773453410944,-0.32129185989113607,157355120.63065904,77.09010077126231,-0.3342393581277472
475,SN-168,70.60543196105279,-0.12466383799521852,145175344.78442296,66.69431156835009,-0.09918220404751166
475,MA-24,100.9837313789668,-0.0873620662436636,142747525.82980776,99.07027524712376,-0.09034889896265352
475,MA-168,112.29834598543889,-0.13043957349315782,145547642.9738463,110.46612808167842,-0.134534455665545
476,Mean,120.59530709718074,-0.19657532200182537,106740312.82496421,122.31352862849786,-0.19821266050158592
476,SN-24,96.00838404795596,-0.16150734832494007,105164565.35647409,94.44250863901438,-0.1396333657778983
476,SN-168,100.00859066067459,-0.1201714573392143,103276307.41021211,98.76619750105516,-0.10928888577687479
476,MA-24,102.09641253521305,-0.03634319896801097,99336819.5649305,100.68123027923073,-0.020848923970487432
476,MA-168,107.86674684520226,-0.10328125812059974,102494738.26085357,107.30124063943688,-0.09633962347431613
477,Mean,96.56374792152168,-0.19607170573923893,806214128.034288,98.68088056426157,-0.20843555047381157
477,SN-24,76.713030966806,0.03681502634653777,723480192.2958564,76.51388490357279,0.040053844774645575
477,SN-168,78.3922318125377,-0.02151004379992849,745063205.5113796,78.07309420746041,0.008726339280783812
477,MA-24,83.02994212806318,0.04516502020357638,720337387.3886242,83.31603828755574,0.045491861151092605
477,MA-168,88.7312768396886,-0.07309750463784281,763644781.8808168,89.6322654764347,-0.08063764561678366
478,Mean,117.91662573851048,-0.1667226188881532,254832468.85602304,115.9910053454004,-0.16421304778690393
478,SN-24,89.14379950409527,0.1317050801343771,219838920.6266968,88.0382324239771,0.12329387031934436
478,SN-168,84.81606649600496,0.35893685793175,188895389.06929103,83.42440539653762,0.33810080962705447
478,MA-24,106.6155275747654,-0.10175926140182301,247636300.84360293,104.33103652670843,-0.09312997349430385
478,MA-168,115.25221144296927,-0.16406210055511727,254541751.33901262,113.98942661463214,-0.1601095557650849
479,Mean,103.46347500545481,-0.2041832149796221,354468345.7099218,101.95163964229282,-0.22309416627703538
479,SN-24,69.47238182731658,0.042485529769162755,316084970.94363886,68.69430783685092,0.03287870022211359
479,SN-168,61.44058238259254,0.3886036525917519,252576298.09719938,58.2959502144375,0.43625448130613176
479,MA-24,95.17173460970832,-0.09369246526418529,337814886.5938634,93.98343281228682,-0.10012758305892544
479,MA-168,103.65706751247264,-0.18300269780562517,351337123.50244415,102.66829167214586,-0.19788868032683582
480,Mean,72.7518341208493,-0.004236086868933064,812396231.262571,65.72495135064862,-0.031633650509778954
480,SN-24,78.51865398741994,-0.6498604581375536,1041294549.790117,78.67246572924121,-0.8236116975405865
480,SN-168,84.99439613766671,-0.7684278842610561,1078061819.3738027,82.37697497948552,-0.8985305604815073
480,MA-24,67.49241239295814,0.010894769846494734,806252802.8387651,65.84640829736836,-0.0962379168213705
480,MA-168,69.25168863943779,-0.024121348160427214,820400087.2531722,66.35198961737501,-0.12345909431929503
481,Mean,81.85985685164817,-0.018087178289173833,170563700.53918475,78.97067451118062,-0.020518993878641867
481,SN-24,82.49319495900038,-0.49014861184988234,206352111.49681485,83.77544668092372,-0.4937455905097874
481,SN-168,82.0305215296116,-1.0277770803400106,240715596.9244757,81.84602143881803,-1.032915024565559
481,MA-24,77.38966346305307,0.02999454923875966,166487339.48922846,78.07910895893043,0.027695085931853436
481,MA-168,80.2790060028525,-0.012235632988399026,170072829.2813104,81.13580171552044,-0.014648481431913218
482,Mean,71.49070840719945,-0.020129426647103932,402293323.8494341,68.06967563191021,-0.025175231535250697
482,SN-24,77.55200424266842,-0.9761899823391122,559924581.9726118,76.22130720081876,-0.9888395916253327
482,SN-168,75.8619982298071,-0.9602663915873404,557664160.8121198,72.04206040810125,-0.9671498788671711
482,MA-24,69.14406491235215,-0.019370964814166225,402143744.36494595,67.15050807129215,-0.023819693038205525
482,MA-168,70.81767811069993,-0.025418403424886993,403334843.32078433,68.21342981806657,-0.02944422520333534
483,Mean,82.08742790498565,-0.12068733465227233,180062233.3978797,76.92786737293041,-0.12175386082046713
483,SN-24,57.66406824237711,-0.22699941488594622,188409405.1928197,56.6205783098012,-0.2562142258536413
483,SN-168,53.11221768192591,-0.21773475092011063,187696749.04927936,49.97016175657737,-0.08247521789991774
483,MA-24,79.35041284789992,-0.047859192645247406,174113267.00393498,76.97115388120869,-0.040353537096241565
483,MA-168,85.11662461297307,-0.10096989506570386,178471191.3007658,82.03356386303888,-0.09891819694407422
484,Mean,69.59985101888998,-0.0618891546073157,565083584.0698005,68.23586068987325,-0.08147028162400027
484,SN-24,63.32993222160902,-0.6421871767060257,702723418.3254148,61.45561296401727,-0.6535528969836351
484,SN-168,63.61511034109629,-0.6041979017299473,694547688.6530528,59.933275011149,-0.5865776887159337
484,MA-24,67.8473830126808,-0.030715850611394924,556727373.9178417,66.70758481010179,-0.04651536214523033
484,MA-168,69.4596858851531,-0.05877779875296829,564255123.8333383,67.83799905248554,-0.0744662822429929
485,Mean,46.37221038832309,-3.665129634455866e-06,786311059.3244745,44.132329224629764,-0.005647835011120206
485,SN-24,47.48278428134414,-0.32765061421661024,906015209.7664356,47.13780624559001,-0.39932683708578787
485,SN-168,48.385805892916586,-0.3025486446630543,897409295.643395,46.00023387708499,-0.2722111191035512
485,MA-24,43.591883564053084,0.045239930234213355,768317476.3544372,43.56234809273922,-0.009660271485996574
485,MA-168,44.94120181405598,-0.017823934972241773,793286233.7358972,44.30024819688532,-0.06523626474365152
486,Mean,101.71470560837224,-0.07366220557619418,215779780.97997966,98.8821597670494,-0.07864458918916006
486,SN-24,82.88516233494431,-0.5857435261097139,262236650.23821536,82.07138215604641,-0.5977023085215838
486,SN-168,76.66922964745142,-0.5366684065712157,258146948.8779692,73.50498215201546,-0.5045548199660259
486,MA-24,92.32969656251416,-0.04669911718641906,213053093.30693805,91.38083673725433,-0.04952174524971387
486,MA-168,99.60612407615083,-0.07038282568491816,215449991.48143658,98.90468800938876,-0.07374104688292449
487,Mean,71.97779040288339,-0.04551718566204821,194879141.3688145,68.85145700701015,-0.06381587082196871
487,SN-24,82.61590195678554,-0.8147512011255906,256748736.92979285,80.38047971058856,-0.8472537289347164
487,SN-168,82.19489099967669,-0.8539647329475424,259507852.49011073,79.3322764094219,-0.8306096247077117
487,MA-24,68.37610295385493,-0.01099469215752591,191634724.75371033,66.38260985286556,-0.028246848780648648
487,MA-168,71.87497163901418,-0.07522244087560925,197628206.540144,69.79671871269382,-0.09566641815356114
488,Mean,117.84066203258774,-0.1142610915473612,277034625.7551669,114.5088540515481,-0.1113194311422907
488,SN-24,99.96282940441449,-0.5145467399376189,322984670.998378,99.31876829164283,-0.5629905397364092
488,SN-168,108.11558901963339,-0.8201838133581894,354077389.53181916,103.72416764623136,-0.8566340283449352
488,MA-24,104.5933777036294,0.007359526110478964,261478846.4333196,102.36091854956561,0.017858828981986763
488,MA-168,111.21838802819681,-0.06321567293242891,270614620.0002201,108.73051823747724,-0.052995679715409194
489,Mean,69.94531590219437,-0.01650382194195621,329378779.9401084,65.35591986392339,-0.03347019955015895
489,SN-24,59.80258658952451,-0.4705194647431119,396165358.5570703,56.55256135910163,-0.511142452183371
489,SN-168,63.1611034458471,-0.45327822071644497,393836071.9034081,57.73134616407039,-0.45834839177375364
489,MA-24,68.86785940801532,-0.040005265443192606,333164621.3955504,66.10926205732588,-0.07180088005407459
489,MA-168,70.45000506310215,-0.07375610667168875,338527482.83186907,66.8414478819048,-0.09946268176373874
490,Mean,98.06373482140326,-0.04858430294986471,157056302.80367276,94.61817589164949,-0.05533310732442409
490,SN-24,80.11388604366088,-0.09600333171018693,160568233.9850275,78.10319038000159,-0.10755176952347001
490,SN-168,75.18084363828348,0.11262763799617259,144479637.28362277,72.25464758740402,0.13148250375774173
490,MA-24,82.68485618190408,-0.008454120784433083,154021648.05377698,80.35194689054333,-0.003777253465568009
490,MA-168,86.99226053339937,-0.07841766638765924,159274844.77453414,84.3066623345231,-0.08029960099907307
491,Mean,77.19537432357232,-0.13985852146349642,112589.82620223603,76.0434554334341,-0.2096996308458443
491,SN-24,77.79659112779954,-0.6710387827142652,136322.31051409955,77.36751488138673,-0.5843816444945666
491,SN-168,91.34199614480856,-0.9196388746147166,146111.17783231373,89.010690427787,-0.9547926395518334
491,MA-24,59.746445568575,0.18133612968471635,95417.15992943884,59.60251463244878,0.20922442503980454
491,MA-168,70.4975612396111,-0.04424571586471404,107764.32790205907,69.32966540779513,-0.06801349563871883
492,Mean,23.776808201504025,-1.533198977436637,7169.236651694,23.776808201504025,-1.533198977436637
492,SN-24,9.133033451437878,-0.7242167690561103,5914.720088365013,9.133033451437878,-0.7242167690561103
492,SN-168,10.62248767025183,-1.0252677485743025,6410.316722608931,10.62248767025183,-1.0252677485743025
492,MA-24,9.263609093492644,-0.29651939277515593,5128.941822994006,9.263609093492644,-0.29651939277515593
492,MA-168,10.324783338312098,-0.14392329982562235,4817.66632702182,10.324783338312098,-0.14392329982562235
493,Mean,129.5461027751236,-0.058014890493902405,1679568475.221264,129.45214001083974,-0.0578669978275832
493,SN-24,110.65320345028904,-0.8671129248723144,2231192889.2595415,110.23439106841981,-0.757448899932454
493,SN-168,101.92191232295376,-0.45128110788137743,1967105240.814976,101.71615604030433,-0.4249547765018862
493,MA-24,119.49744328170182,-0.045881750360383666,1669910198.4698105,120.06108360955785,-0.04431675366284571
493,MA-168,125.67914286675344,-0.06300871057824153,1683527582.4902706,126.31176901286551,-0.06256530276899142
494,Mean,103.05781644808813,-0.02771903984439361,249434109.13241267,103.3407115163066,-0.02859383854330888
494,SN-24,92.0807711259531,-0.9293803138318126,341764981.6950395,90.78107616891916,-0.9313135795340242
494,SN-168,86.70847779404858,-0.874544340882218,336873228.64042157,85.65492976943356,-0.8025186390769492
494,MA-24,90.46444912800142,-0.01584217770237628,247988624.87772316,90.74171763714128,-0.01679710836390025
494,MA-168,102.26645465660931,-0.028498784668651966,249528715.76638916,102.49259091131687,-0.028956218028616254
495,Mean,60.02293898307042,-0.035992308175226695,362943388.5101581,52.98713836565816,-0.006136737627880251
495,SN-24,60.211741199106214,-0.5311560758140064,441235406.9108285,60.639590903712445,-0.6918626532508199
495,SN-168,65.23618290476911,-0.6635832324158377,459920630.78340244,62.271346166427364,-0.7389935222211437
495,MA-24,49.721637062540644,0.07029108924113792,343822363.0248677,50.22657534139449,-0.03285948630129809
495,MA-168,51.158360494261046,0.03130900257746738,350956472.1906622,50.25561291160605,-0.061240677614164074
496,Mean,115.66042727413566,-0.18457605002213207,281723164.3309238,113.72965674989857,-0.18714892397124006
496,SN-24,100.13499907341186,-0.1222237015820411,274208430.0811528,98.8992767712533,-0.12119159184175476
496,SN-168,95.80049135442306,-0.01569480255759581,260869135.48742387,94.90445820045159,-0.014440513465122873
496,MA-24,108.35833270416025,-0.1152990413301842,273361122.0027134,106.74570061616623,-0.11205449643164656
496,MA-168,114.98007237409695,-0.18662552076273498,281966767.8804559,113.03698266992073,-0.18490524758559457
497,Mean,149.07035556389854,-0.2849679348823595,197201203.85717392,149.68465515100618,-0.30085933557967093
497,SN-24,109.46581783939942,-0.21122008317466956,191458630.5791779,109.10058857076652,-0.17368685518657556
497,SN-168,98.73939232289766,-0.0609778446814655,179191157.2318005,98.35404470472157,-0.04628750918547575
497,MA-24,104.18786010298713,0.06890965784654024,167864680.27097788,103.53731113661556,0.08362988220155199
497,MA-168,141.90221020048403,-0.2329377022908572,193167466.23716733,141.74368264479696,-0.24512413781446796
498,Mean,111.29168475383298,-0.03235028947313734,157199057.94584605,104.58076953616622,-0.04000286925403085
498,SN-24,99.0928266095588,-0.972575359092273,217296734.07377446,101.71585449841464,-0.9908024686919239
498,SN-168,105.41608756953202,-0.9958078415371285,218572620.67408976,102.48662977341863,-0.9781804301636974
498,MA-24,96.64621599779683,-0.028337587978763512,156893247.47549385,101.31535423052685,-0.03706687691233923
498,MA-168,102.02579628085044,-0.031578818201190906,157140309.85235125,103.75838989671793,-0.0397073371803931
